-0.0
-0.0
-0.0
0.0
-0.0
-0.0
0.0
0.0
-0.0
0.0
-0.11792993006442624
-1.7047304616405878
-2.3111599324804275
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-0.0
-2.376735165678363
